y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1718,6,3731,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1718,6,3741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,46,2,57,15.8,0,54,3,0
1718,6,3741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,3751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,37,0,50,26,0,49,1,0
1718,6,3751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,3761,High Minority/High Poverty/Title I,10,School Chart,Teachers,23,47,0,70,32.9,0,70,0,0
1718,6,3761,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3761,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1718,6,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,48,1,63,22.2,0,58,5,0
1718,6,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3771,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,3781,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,73,1,79,6.3,0,77,2,0
1718,6,3781,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3781,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1718,6,3821,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,60,1,67,9,0,66,1,0
1718,6,3821,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3821,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,3841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,63,1,73,12.3,0,72,1,0
1718,6,3841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1718,6,3851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,1,11,0,12,8.3,0,12,0,0
1718,6,3851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3851,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,17,89,0,106,16,0,106,0,0
1718,6,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,4,0,4,0,0,4,0,0
1718,6,3871,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,18,76,0,94,19.1,0,94,0,0
1718,6,3871,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3871,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1718,6,3911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,25,41,0,66,37.9,0,66,0,0
1718,6,3911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3911,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1718,6,3961,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,53,0,62,14.5,0,62,0,0
1718,6,3961,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3961,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1718,6,3962,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,47,0,60,21.7,0,60,0,0
1718,6,3962,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3962,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,3971,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,37,88,1,126,29.4,0,125,1,0
1718,6,3971,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,3971,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1718,6,4772,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,62,1,81,22.2,0,79,2,0
1718,6,4772,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,6,4772,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,2,1,0
1718,6,5002,Mid-Range Minority/High Poverty/Title I,10,School Chart,Teachers,1,6,0,7,14.3,0,7,0,0
1718,6,5002,Mid-Range Minority/High Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5002,Mid-Range Minority/High Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5003,High Minority/High Poverty/Title I,10,School Chart,Teachers,30,13,0,43,69.8,0,38,5,0
1718,6,5003,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5003,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,2,0,0
1718,6,5004,High Minority/High Poverty/Title I,10,School Chart,Teachers,2,10,0,12,16.7,0,12,0,0
1718,6,5004,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5004,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5006,High Minority/High Poverty/Title I,10,School Chart,Teachers,6,2,0,8,75,0,8,0,0
1718,6,5006,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5006,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5007,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,6,0,11,45.5,0,10,1,0
1718,6,5007,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5007,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5009,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,1,0,6,83.3,0,6,0,0
1718,6,5009,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5009,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5010,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,57,33,0,90,63.3,0,85,5,0
1718,6,5010,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5010,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,8,8,0,0,7,1,0
1718,6,5012,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,21,60,2,83,25.3,0,79,4,0
1718,6,5012,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5012,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,1,3,0,0,2,1,0
1718,6,5014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,10,3,29,55.2,0,24,5,0
1718,6,5014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5015,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,83,2,0,85,97.6,0,74,11,0
1718,6,5015,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,6,5015,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,3,3,0,0,2,1,0
1718,6,5020,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,1,88,93,4.3,1,80,12,1.08
1718,6,5020,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5020,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,4,4,0,0,4,0,0
1718,6,5021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,11,1,27,55.6,0,25,2,0
1718,6,5021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,1,1,0
1718,6,5023,High Minority/Low Poverty/Title I,10,School Chart,Teachers,27,29,3,59,45.8,1,50,8,1.69
1718,6,5023,High Minority/Low Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5023,High Minority/Low Poverty/Title I,10,School Chart,Other,1,0,1,2,50,0,2,0,0
1718,6,5024,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,29,13,7,49,59.2,0,43,6,0
1718,6,5024,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5024,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,6,5028,Mid-Range Minority/High Poverty/Non-Title I,10,School Chart,Teachers,4,5,1,10,40,0,8,2,0
1718,6,5028,Mid-Range Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5028,Mid-Range Minority/High Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5029,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,4,0,8,50,0,8,0,0
1718,6,5029,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5029,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5030,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,13,0,27,51.9,0,26,1,0
1718,6,5030,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5030,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5031,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,7,0,18,61.1,0,14,4,0
1718,6,5031,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5031,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5032,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,2,0,3,33.3,0,2,1,0
1718,6,5032,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5032,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,6,5037,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,57,22,5,84,67.9,0,76,8,0
1718,6,5037,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,6,5037,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,2,3,33.3,0,3,0,0
1718,6,5038,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,11,2,21,38.1,0,20,1,0
1718,6,5038,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5038,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5041,High Minority/High Poverty/Title I,10,School Chart,Teachers,43,34,3,80,53.8,0,73,7,0
1718,6,5041,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5041,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,1,2,50,0,1,1,0
1718,6,5044,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,12,7,0,19,63.2,0,18,1,0
1718,6,5044,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5044,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5046,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,50,1,3,54,92.6,0,45,9,0
1718,6,5046,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5046,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,5,5,0,0,3,2,0
1718,6,5048,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,65,17,4,86,75.6,0,54,32,0
1718,6,5048,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,6,5048,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,2,3,33.3,0,3,0,0
1718,6,5049,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,57,16,0,73,78.1,0,67,6,0
1718,6,5049,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,6,5049,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,2,2,0,0,1,1,0
1718,6,5051,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,18,94,2,114,15.8,0,106,8,0
1718,6,5051,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,1,2,0,0,1,1,0
1718,6,5051,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,3,5,0,0,5,0,0
1718,6,5052,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,2,18,32,37.5,0,20,12,0
1718,6,5052,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,6,5052,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5054,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,7,0,12,41.7,0,11,1,0
1718,6,5054,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5054,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5060,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,5,1,8,25,0,5,3,0
1718,6,5060,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,6,5060,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5081,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,13,61,0,74,17.6,0,74,0,0
1718,6,5081,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5081,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,4,5,0,0,3,2,0
1718,6,5091,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,26,70,0,96,27.1,2,90,4,2.08
1718,6,5091,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5091,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,4,4,0,0,4,0,0
1718,6,5111,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,10,44,0,54,18.5,0,52,2,0
1718,6,5111,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5111,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5116,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,24,1,0,25,96,0,23,2,0
1718,6,5116,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,6,5116,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5121,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,18,81,0,99,18.2,0,98,1,0
1718,6,5121,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5121,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,3,1,6,33.3,0,5,1,0
1718,6,5130,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,0,6,6,0,0,5,1,0
1718,6,5130,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5130,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5141,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,12,33,0,45,26.7,0,44,1,0
1718,6,5141,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5141,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,2,2,0,0,2,0,0
1718,6,5142,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,15,1,1,17,88.2,0,16,1,0
1718,6,5142,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5142,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,20,14,0,34,58.8,0,33,1,0
1718,6,5151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5151,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,2,2,0,0,2,0,0
1718,6,5161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,19,14,5,38,50,0,29,9,0
1718,6,5161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5164,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,4,0,7,42.9,0,7,0,0
1718,6,5164,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5164,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5171,High Minority/High Poverty/Title I,10,School Chart,Teachers,21,22,0,43,48.8,0,29,14,0
1718,6,5171,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5171,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5177,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,15,2,27,37,0,22,5,0
1718,6,5177,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5177,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5182,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,1,1,10,80,0,7,3,0
1718,6,5182,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5182,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,3,3,0,0,0,3,0
1718,6,5204,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,1,0,6,83.3,0,6,0,0
1718,6,5204,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5204,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5209,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,3,4,8,12.5,0,4,4,0
1718,6,5209,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5209,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,5211,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,1,0,6,83.3,0,6,0,0
1718,6,5211,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5211,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5215,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,1,0,14,92.9,0,11,3,0
1718,6,5215,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5215,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5219,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,0,0,3,100,0,3,0,0
1718,6,5219,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5219,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5221,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,26,16,0,42,61.9,0,42,0,0
1718,6,5221,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5221,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5224,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,2,1,8,62.5,0,7,1,0
1718,6,5224,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5224,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5233,High Minority/High Poverty/Non-Title I,10,School Chart,Teachers,4,4,0,8,50,0,4,4,0
1718,6,5233,High Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5233,High Minority/High Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5234,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,0,12,12,0,0,5,7,0
1718,6,5234,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5234,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5238,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,0,31,31,0,0,4,27,0
1718,6,5238,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,6,5238,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5271,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,2,1,14,78.6,0,10,4,0
1718,6,5271,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5271,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5323,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,1,0,4,75,0,0,4,0
1718,6,5323,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5323,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,3,3,0,0,0,3,0
1718,6,5325,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,55,13,0,68,80.9,0,52,16,0
1718,6,5325,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5325,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,1,2,50,0,2,0,0
1718,6,5331,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,4,0,6,33.3,0,6,0,0
1718,6,5331,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5331,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,1,2,0,0,1,1,0
1718,6,5341,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,5,0,5,0,0,4,1,0
1718,6,5341,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
