y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1718,13,6083,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,6083,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,6091,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,30,1,45,31.1,0,40,5,0
1718,13,6091,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6091,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,13,6111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,41,4,59,23.7,0,55,4,0
1718,13,6111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,23,0,29,20.7,0,27,2,0
1718,13,6121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,37,1,42,9.5,0,40,2,0
1718,13,6161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6171,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,36,0,38,5.3,0,38,0,0
1718,13,6171,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6171,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6211,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,39,0,41,4.9,0,41,0,0
1718,13,6211,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6211,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,6221,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,28,2,40,25,0,37,3,0
1718,13,6221,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,2,0,2,0,0,0,2,0
1718,13,6221,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,45,0,52,13.5,0,50,2,0
1718,13,6231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,6,39,0,45,13.3,0,43,2,0
1718,13,6241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,6251,High Minority/High Poverty/Title I,10,School Chart,Teachers,14,25,4,43,32.6,0,41,2,0
1718,13,6251,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6251,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,23,1,30,20,0,29,1,0
1718,13,6281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6301,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,45,1,51,9.8,0,46,5,0
1718,13,6301,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6301,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,6331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,36,0,41,12.2,1,40,0,2.44
1718,13,6331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,6351,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,25,2,30,10,0,28,2,0
1718,13,6351,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6351,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,29,23,1,53,54.7,0,52,1,0
1718,13,6361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,1,2,50,0,0,2,0
1718,13,6391,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,9,1,28,64.3,0,26,2,0
1718,13,6391,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6391,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6411,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,24,1,33,24.2,0,31,2,0
1718,13,6411,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6411,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,46,3,54,9.3,0,53,1,0
1718,13,6441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,46,0,54,14.8,0,51,3,0
1718,13,6501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,13,6521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,41,1,47,10.6,0,43,4,0
1718,13,6521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,0,0,2,100,0,0,2,0
1718,13,6541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,38,2,47,14.9,0,46,1,0
1718,13,6541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1718,13,6571,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,30,2,42,23.8,0,37,5,0
1718,13,6571,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6571,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,0,3,0
1718,13,6591,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,25,2,37,27,0,31,6,0
1718,13,6591,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6591,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,6611,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,31,0,32,3.1,0,31,1,0
1718,13,6611,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6611,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6631,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,17,33,2,52,32.7,1,47,4,1.92
1718,13,6631,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6631,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,60,2,68,8.8,0,66,2,0
1718,13,6681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6701,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,40,3,47,8.5,0,47,0,0
1718,13,6701,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6701,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,54,1,62,11.3,0,60,2,0
1718,13,6741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,68,2,70,0,0,68,2,0
1718,13,6751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,1,3,33.3,0,0,3,0
1718,13,6761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,24,1,31,19.4,0,30,1,0
1718,13,6761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,6771,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,76,3,89,11.2,0,88,1,0
1718,13,6771,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6771,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,0,3,0
1718,13,6781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,27,1,29,3.4,0,27,2,0
1718,13,6781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,6801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,25,3,31,9.7,0,29,2,0
1718,13,6801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,6821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,42,1,49,12.2,0,46,3,0
1718,13,6821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,51,8,64,7.8,0,62,2,0
1718,13,6841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,6861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,57,2,66,10.6,0,60,6,0
1718,13,6861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6881,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,39,2,43,4.7,0,41,2,0
1718,13,6881,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6881,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,0,3,0
1718,13,6901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,52,3,60,8.3,0,57,3,0
1718,13,6901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,6921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,47,2,56,12.5,0,49,7,0
1718,13,6921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,6961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,30,1,35,11.4,0,30,5,0
1718,13,6961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,6961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,6997,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,0,0,0,,0,0,0,
1718,13,6997,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1718,13,6997,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7001,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,0,0,0,,0,0,0,
1718,13,7001,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7001,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,13,7005,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,9,1,15,33.3,0,12,3,0
1718,13,7005,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7005,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7008,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,18,0,25,28,0,25,0,0
1718,13,7008,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7008,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,7009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,3,0,6,50,0,3,3,0
1718,13,7009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7011,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,76,5,93,12.9,0,89,4,0
1718,13,7011,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7011,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,3,0,0,3,100,0,0,3,0
1718,13,7014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,1,0,11,90.9,0,11,0,0
1718,13,7014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,13,7014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,13,7015,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,1,0,12,91.7,0,9,3,0
1718,13,7015,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,13,7015,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7018,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,25,14,0,39,64.1,0,0,39,0
1718,13,7018,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1718,13,7018,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,7020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,37,29,0,66,56.1,0,54,12,0
1718,13,7020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,2,0,0,2,100,0,1,1,0
1718,13,7020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,13,7021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,4,2,14,57.1,0,13,1,0
1718,13,7021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,7022,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,15,1,0,16,93.8,0,0,16,0
1718,13,7022,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1718,13,7022,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7029,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,59,5,73,12.3,0,72,1,0
1718,13,7029,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,13,7029,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,1,0,3,66.7,0,0,3,0
1718,13,7031,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,8,0,16,50,0,15,1,0
1718,13,7031,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7031,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7032,High Minority/Low Poverty/Title I,10,School Chart,Teachers,5,2,0,7,71.4,0,6,1,0
1718,13,7032,High Minority/Low Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7032,High Minority/Low Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,11,2,19,31.6,0,18,1,0
1718,13,7033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,7034,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,0,0,16,100,0,13,3,0
1718,13,7034,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7034,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,13,7038,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,0,0,1,100,0,1,0,0
1718,13,7038,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7038,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7041,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,4,0,4,0,0,4,0,0
1718,13,7041,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7041,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,7042,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,5,0,16,68.8,0,12,4,0
1718,13,7042,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7042,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,0,0,2,100,0,0,2,0
1718,13,7043,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,0,0,3,100,0,1,2,0
1718,13,7043,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1718,13,7043,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7048,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,12,46,3,61,19.7,0,61,0,0
1718,13,7048,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,13,7048,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,3,0,3,0,0,0,3,0
1718,13,7049,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,59,3,75,17.3,0,71,4,0
1718,13,7049,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7049,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,1,3,0,0,0,3,0
1718,13,7050,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,34,15,0,49,69.4,0,45,4,0
1718,13,7050,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,13,7050,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,13,7051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,122,9,147,10.9,0,145,2,0
1718,13,7051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,3,0,4,25,0,0,4,0
1718,13,7053,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,6,0,15,60,0,15,0,0
1718,13,7053,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,7053,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,7055,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,21,1,23,4.3,0,23,0,0
1718,13,7055,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7055,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,7056,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,10,1,17,35.3,0,17,0,0
1718,13,7056,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,7056,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,7058,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,2,1,21,85.7,0,15,6,0
1718,13,7058,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,13,7058,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,7060,High Minority/Low Poverty/Title I,10,School Chart,Teachers,23,1,0,24,95.8,0,21,3,0
1718,13,7060,High Minority/Low Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1718,13,7060,High Minority/Low Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,7061,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,3,0,3,0,0,2,1,0
