year,district_number,LOCATION_DISTRICT,LOC_DISTRICT_NAME,district_name,school_number,school_name_l,school_name_s,website,collocated_number,PHONE_NUMBER,PHYSICAL_ADDRESS,PHYSICAL_CITY,PHYSICAL_STATE,PHYSICAL_ZIP,PRINCIPAL_LAST,PRINCIPAL_FIRST,PRINCIPAL_MI,LATITUDE,LONGITUDE,magnet_status,magnet_specialty,charter,title1,alt_schl,school_type,grade_1819,improvement_rating,final_pct,federal_index,gr_frmINDV,Feeder_School_flag,Receiving_Distenrl,Receiving_Schlenrl,TSI,CSI,total_students,Teacher_Count,CEP_Percentage,receiver_School_flag,feeder_distenrl,feeder_schlenrl,feeder_name,receiving_name
1819,13,13,MIAMI-DADE,MIAMI-DADE,5015,SOMERSET PALMS ACADEMY,SOMERSET PALMS ACADEMY,,135015,(305)969-6077,12001 SW 72ND ST,MIAMI,FL,33183-2711,RUIZ,SUZETTE,,25.70164,-80.38944,Z,Z,YES,NO,N,Elementary School,C,,50,53,,N,,,N,N,96,.,11.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5002,SOMERSET PREPARATORY ACADEMY SUNSET,SOMERSET PREPARATORY ACADEMY SUNSET,,135002,(305)271-9000,11155 SW 112TH AVE,MIAMI,FL,33176-3251,NUNEZ,ANGELA,,25.66613,-80.37553,Z,Z,YES,NO,N,Elementary School,B,,60,58,,N,,,Y,N,330,21,37.3,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5003,SOUTH DADE MIDDLE SCHOOL,SOUTH DADE MIDDLE SCHOOL,,135003,(305)224-5200,29100 SW 194TH AVE,HOMESTEAD,FL,33030-2205,MUNOZ,GUILLERMO,A,25.49623,-80.50746,P,O,NO,YES,N,Combination School,C,,53,53,,N,,,N,N,1286,78,89.8,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7701,SOUTH DADE SENIOR HIGH SCHOOL,SOUTH DADE SENIOR HIGH SCHOOL,,137701,(305)247-4244,28401 SW 167TH AVE,HOMESTEAD,FL,33030-2005,DE ARMAS,JUAN,,25.50090,-80.46080,P,D,NO,YES,N,High School,B,,57,56,89.6,N,,,N,N,2964,132,83.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,1070,SOUTH FLORIDA AUTISM CHARTER SCHOOL INC,SOUTH FLORIDA AUTISM CHARTER SCHOOL INC,,131070,(305)823-2700,18305 NW 75TH PL,HIALEAH,FL,33015-2957,MOODIE-RAMDEEN,TAMARA,,25.93963,-80.32256,Z,Z,YES,NO,E,Combination School,,M,49,31,0.0,N,,,Y,Y,229,14,59.4,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5201,SOUTH HIALEAH ELEMENTARY SCHOOL,SOUTH HIALEAH ELEMENTARY SCHOOL,,135201,(305)885-4556,265 E 5TH ST,HIALEAH,FL,33010-4821,ANCHETA,RAMSES,,25.82690,-80.27652,Z,Z,NO,YES,N,Elementary School,B,,57,59,,N,,,Y,N,930,61,92.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5281,SOUTH MIAMI HEIGHTS ELEMENTARY,SOUTH MIAMI HEIGHTS ELEMENTARY,,135281,(305)238-6610,12231 SW 190TH TER,MIAMI,FL,33177-3809,GREEN-SAMUEL,YOLANDA,D,25.59082,-80.38999,Z,Z,NO,YES,N,Elementary School,B,,61,62,,N,,,N,N,504,36,89.3,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5241,SOUTH MIAMI K-8 CENTER,SOUTH MIAMI K-8 CENTER,,135241,(305)667-8847,6800 SW 60TH ST,SOUTH MIAMI,FL,33143-1910,MOREIRAS,ANAMARIE,G,25.71420,-80.30353,P,O,NO,NO,N,Combination School,A,,68,69,,N,,,N,N,771,51,56.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6881,SOUTH MIAMI MIDDLE SCHOOL,SOUTH MIAMI MIDDLE SCHOOL,,136881,(305)661-3481,6750 SW 60TH ST,SOUTH MIAMI,FL,33143-1909,BOUE,JUAN,C,25.71335,-80.30354,P,F,NO,NO,N,Middle School,A,,66,65,,N,,,Y,N,871,42,49.6,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7721,SOUTH MIAMI SENIOR HIGH SCHOOL,SOUTH MIAMI SENIOR HIGH SCHOOL,,137721,(305)666-5871,6856 SW 53RD ST,MIAMI,FL,33155-5716,COLLMAN,CADIAN,,25.72078,-80.30523,P,F,NO,YES,N,High School,C,,52,52,93.3,N,,,Y,N,1950,98,75.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5321,SOUTHSIDE ELEMENTARY SCHOOL,SOUTHSIDE ELEMENTARY SCHOOL,,135321,(305)371-3311,45 SW 13TH ST,MIAMI,FL,33130-4308,DEGOTI,ANNETTE,,25.76174,-80.19414,P,O,NO,NO,N,Elementary School,A,,63,64,,N,,,Y,N,818,52,54.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7741,SOUTHWEST MIAMI SENIOR HIGH,SOUTHWEST MIAMI SENIOR HIGH,,137741,(305)274-0181,8855 SW 50TH TER,MIAMI,FL,33165-6763,DIAZ,CARLOS,A,25.72193,-80.33880,P,O,NO,YES,N,High School,B,,55,56,95.9,N,,,Y,N,2460,107,77.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6861,SOUTHWOOD MIDDLE SCHOOL,SOUTHWOOD MIDDLE SCHOOL,,136861,(305)251-5361,16301 SW 80TH AVE,PALMETTO BAY,FL,33157-3730,GARCIA,RAUL,F,25.61927,-80.32174,P,F,NO,NO,N,Middle School,A,,68,70,,N,,,Y,N,1324,64,51.6,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,2191,SPANISH LAKE ELEMENTARY SCHOOL,SPANISH LAKE ELEMENTARY SCHOOL,,132191,(305)816-0300,7940 NW 194TH ST,HIALEAH,FL,33015-6415,BRITO,MIKO,,25.94853,-80.33146,Z,Z,NO,YES,N,Elementary School,A,,67,67,,N,,,N,N,1530,107,76.0,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6015,SPORTS LEADERSHIP AND MANAGEMENT (SLAM) CHARTER MIDDLE SCHOOL,SLAM CHARTER MIDDLE SCHOOL,,136015,(305)326-0003,604 NW 12 AVE,MIAMI,FL,33136-3610,BRETO,REY,,25.77963,-80.21516,Z,Z,YES,YES,N,Middle School,C,,51,53,,N,,,Y,N,684,.,88.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6024,SPORTS LEADERSHIP AND MANAGEMENT (SLAM) MIDDLE SCHOOL - NORTH CAMPUS,SPORTS LEADERSHIP MANAGEMENT MIDDLE N CAMPUS,,136024,(305)333-5702,16551 NE 16 AVE,NORTH MIAMI BEACH,FL,33162-4081,GORRIZ,EDDIE,,25.92683,-80.16804,Z,Z,YES,YES,N,Middle School,C,,49,54,,N,,,Y,N,269,12,91.4,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7016,SPORTS LEADERSHIP OF MIAMI CHARTER HIGH SCHOOL,SPORTS LEADERSHIP OF MIAMI CHARTER HIGH,,137016,(305)326-0003,604 NW 12 AVE,MIAMI,FL,33136-3610,BRETO,REY,,25.77963,-80.21516,Z,Z,YES,YES,N,High School,B,,60,60,99.3,N,,,N,N,710,.,87.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5361,SPRINGVIEW ELEMENTARY SCHOOL,SPRINGVIEW ELEMENTARY SCHOOL,,135361,(305)885-6466,1122 BLUEBIRD AVE,MIAMI SPRINGS,FL,33166-3116,FLOR,CATALINA,,25.83301,-80.30385,Z,Z,NO,NO,N,Elementary School,A,,67,68,,N,,,N,N,449,29,47.4,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7015,STELLAR LEADERSHIP ACADEMY,STELLAR LEADERSHIP ACADEMY,,137015,(305)693-2273,7900 NW 27TH AVE # F20,MIAMI,FL,33147-4909,CHAISSON,ANGEL,,25.84810,-80.24350,Z,Z,YES,YES,A,High School,,M,41,9,16.8,N,,,Y,Y,275,9,61.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,0072,SUMMERVILLE ADVANTAGE ACADEMY,SUMMERVILLE ADVANTAGE ACADEMY,,130072,(305)253-2123,11575 SW 243RD ST,HOMESTEAD,FL,33032-7163,COATS,ARCHALENA,,25.54193,-80.37871,Z,Z,YES,YES,N,Elementary School,C,,51,51,,N,,,Y,N,552,30,79.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5401,SUNSET ELEMENTARY SCHOOL,SUNSET ELEMENTARY SCHOOL,,135401,(305)661-8527,5120 SW 72ND ST,MIAMI,FL,33143-6024,VIDAL,MARLENE,L,25.70445,-80.27810,S,C,NO,NO,N,Elementary School,A,,88,88,,N,,,N,N,1188,79,10.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5421,SUNSET PARK ELEMENTARY SCHOOL,SUNSET PARK ELEMENTARY SCHOOL,,135421,(305)279-3222,10235 SW 84TH ST,MIAMI,FL,33173-3915,HERNANDEZ,WENDY,S,25.69205,-80.35848,Z,Z,NO,YES,N,Elementary School,A,,68,69,,N,,,N,N,577,39,73.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5431,SWEETWATER ELEMENTARY SCHOOL,SWEETWATER ELEMENTARY SCHOOL,,135431,(305)559-1101,10655 SW 4TH ST,MIAMI,FL,33174-1634,OLIVERA,JANET,P,25.76614,-80.36736,Z,Z,NO,YES,N,Elementary School,B,,60,61,,N,,,N,N,578,39,88.6,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5441,SYLVANIA HEIGHTS ELEMENTARY SCHOOL,SYLVANIA HEIGHTS ELEM. SCHOOL,,135441,(305)266-3511,5901 SW 16TH ST,MIAMI,FL,33155-2106,REYES,AMOR,,25.75696,-80.29265,Z,Z,NO,YES,N,Elementary School,B,,60,60,,N,,,N,N,501,38,77.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7029,TERRA ENVIRONMENTAL RESEARCH INSTITUTE,TERRA ENVIRONMENTAL RESEARCH INSTITUTE,,137029,(305)412-5800,11005 SW 84TH ST,MIAMI,FL,33173-3804,SIRVEN,JOSE,,25.69284,-80.37042,S,G,NO,NO,N,High School,A,,88,88,99.3,N,,,N,N,1847,74,41.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,1010,THE CHARTER SCHOOL AT WATERSTONE,THE CHARTER SCHOOL AT WATERSTONE,,131010,(305)248-6206,855 WATERSTONE WAY,HOMESTEAD,FL,33033-5941,BAGGS,DONNA,,25.48520,-80.41967,Z,Z,YES,YES,N,Elementary School,B,,56,58,,N,,,N,N,925,31,72.8,Y,13,3027,ADVANTAGE ACADEMY OF MATH AND SCIENCE AT WATERSTONE,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6018,THE SEED SCHOOL OF MIAMI,THE SEED SCHOOL OF MIAMI,,136018,(855)818-7333,1901 NW 127 ST,MIAMI,FL,33167,LOCKE,KARA,,25.94299,-80.20353,Z,Z,YES,YES,A,Combination School,,M,37,37,,N,,,Y,Y,265,26,95.1,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,2060,THEODORE R. AND THELMA A. GIBSON CHARTER SCHOOL,THEODORE R. AND THELMA A. GIBSON CHARTER,,132060,(305)438-0895,1682 NW 4TH AVE,MIAMI,FL,33136-1507,DESOUSA,JENNIFER,,25.79102,-80.20412,Z,Z,YES,YES,N,Elementary School,C,,43,46,,N,,,N,N,154,9,98.1,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6281,THOMAS JEFFERSON MIDDLE SCHOOL,THOMAS JEFFERSON MIDDLE SCHOOL,,136281,(305)681-7481,525 NW 147TH ST,MIAMI,FL,33168-4213,SANTOYO,ALEXANDER,,25.91038,-80.20861,Z,Z,NO,YES,N,Middle School,B,,57,56,,N,,,N,N,320,28,90.0,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,3051,TOUSSAINT L'OUVERTURE ELEMENTARY,TOUSSAINT L'OUVERTURE ELEM.,,133051,(305)758-2600,120 NE 59TH ST,MIAMI,FL,33137-2040,DOBAO,LILIA,A,25.82963,-80.19395,Z,Z,NO,YES,N,Elementary School,A,,62,62,,N,,,N,N,381,27,90.8,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5481,TREASURE ISLAND ELEMENTARY SCHOOL,TREASURE ISLAND ELEM. SCHOOL,,135481,(305)865-3141,7540 E TREASURE DR,NORTH BAY VILLAGE,FL,33141-4324,VILLAR,DALIA,,25.84664,-80.14790,Z,Z,NO,YES,N,Elementary School,B,,61,62,,N,,,N,N,555,38,74.6,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5521,TROPICAL ELEMENTARY SCHOOL,TROPICAL ELEMENTARY SCHOOL,,135521,(305)221-0284,4545 SW 104TH AVE,MIAMI,FL,33165-5634,BOUZA-DEBS,VIVIANA,,25.72558,-80.36339,Z,Z,NO,YES,N,Elementary School,C,,42,46,,N,,,Y,N,429,34,81.6,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,1000,TRUE NORTH CLASSICAL ACADEMY,TRUE NORTH CLASSICAL ACADEMY,,131000,(305)749-5725,9393 SW 72ND ST,MIAMI,FL,33173-3204,SNYDER,MARC,,25.70188,-80.34614,Z,Z,YES,NO,N,Combination School,A,,86,86,,N,,,N,N,336,18,16.1,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7840,TURNER/GUILFORD/KNIGHT,TURNER/GUILFORD/KNIGHT,,137840,(305)694-4444,7000 NW 41ST ST,MIAMI,FL,33166-6817,CLARK,THERON,,25.81052,-80.31090,Z,Z,NO,NO,A,Combination School,,M,40,0,*,N,,,Y,Y,39,.,12.8,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5601,TWIN LAKES ELEMENTARY SCHOOL,TWIN LAKES ELEMENTARY SCHOOL,,135601,(305)822-0770,6735 W 5TH PL,HIALEAH,FL,33012-6618,BERNAL-PINO,IVETTE,,25.88352,-80.29428,Z,Z,NO,YES,N,Elementary School,A,,62,63,,N,,,N,N,419,32,73.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,0401,VAN E. BLANTON ELEMENTARY SCHOOL,VAN E. BLANTON ELEMENTARY SCHL,,130401,(305)696-9241,10327 NW 11TH AVE,MIAMI,FL,33150-1021,CEDENO,PEDRO,R,25.87011,-80.21515,Z,Z,NO,YES,N,Elementary School,B,,55,59,,N,,,Y,N,526,35,93.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5641,VILLAGE GREEN ELEMENTARY SCHOOL,VILLAGE GREEN ELEMENTARY SCHL,,135641,(305)226-0441,12265 SW 34TH ST,MIAMI,FL,33175-3062,FERNANDEZ,HENRY,,25.73764,-80.39321,Z,Z,NO,YES,N,Elementary School,A,,71,71,,N,,,N,N,272,19,66.9,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5671,VINELAND K-8 CENTER,VINELAND K-8 CENTER,,135671,(305)238-7931,8455 SW 119TH ST,MIAMI,FL,33156-5151,KRTAUSCH,CATHERINE,T,25.66060,-80.33181,Z,Z,NO,NO,N,Combination School,A,,74,75,,N,,,N,N,869,52,34.5,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,2441,VIRGINIA A BOONE-HIGHLAND OAKS SCHOOL,VIRGINIA A BOONE-HIGHLAND OAKS,,132441,(305)931-1770,20500 NE 24TH AVE,MIAMI,FL,33180-1307,FONG,JULIO,,25.96682,-80.15476,Z,Z,NO,NO,N,Elementary School,A,,68,69,,N,,,N,N,585,38,48.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,0561,W. J. BRYAN ELEMENTARY,W. J. BRYAN ELEMENTARY,,130561,(305)891-0602,1201 NE 125TH ST,NORTH MIAMI,FL,33161-5953,MAYTIN,MILAGROS,L,25.89173,-80.17340,P,O,NO,YES,N,Elementary School,B,,54,53,,N,,,Y,N,716,45,86.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6901,W. R. THOMAS MIDDLE SCHOOL,W. R. THOMAS MIDDLE SCHOOL,,136901,(305)995-3800,13001 SW 26TH ST,MIAMI,FL,33175-1815,BARNETT,WENDY,A,25.74472,-80.40560,P,A,NO,YES,N,Middle School,A,,62,63,,N,,,Y,N,1076,57,76.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,3111,WESLEY MATTHEWS ELEMENTARY SCHOOL,WESLEY MATTHEWS ELEM. SCHOOL,,133111,(305)222-8150,12345 SW 18TH TER,MIAMI,FL,33175-7714,ACOSTA-LEON,ARMANDINA,,25.75164,-80.39596,Z,Z,NO,YES,N,Elementary School,A,,71,71,,N,,,N,N,464,32,78.4,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,2371,WEST HIALEAH GARDENS ELEMENTARY SCHOOL,WEST HIALEAH GARDENS ELEMENTARY SCHOOL,,132371,(305)818-4000,11990 NW 92ND AVE,HIALEAH GARDENS,FL,33018-4111,GONZALEZ,SHARON,M,25.88152,-80.34867,Z,Z,NO,YES,N,Elementary School,B,,60,61,,N,,,Y,N,1233,93,83.0,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5791,WEST HOMESTEAD K-8 CENTER,WEST HOMESTEAD K-8 CENTER,,135791,(305)248-0812,1550 SW 6TH ST,HOMESTEAD,FL,33030-6711,EDOUARD,TAMMY,,25.46334,-80.49604,Z,Z,NO,YES,N,Combination School,C,,52,52,,N,,,N,N,826,52,94.1,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,3001,WEST LAKES PREPARATORY ACADEMY,WEST LAKES PREPARATORY ACADEMY,,133001,(305)827-3025,8435 W 36TH AVE,HIALEAH,FL,33018-2084,LUMPKIN,RICHELLE,T,25.89982,-80.35525,Z,Z,NO,NO,N,Elementary School,B,,59,62,,N,,,N,N,308,21,52.6,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,6961,WEST MIAMI MIDDLE SCHOOL,WEST MIAMI MIDDLE SCHOOL,,136961,(305)261-8383,7525 SW 24TH ST,MIAMI,FL,33155-1405,LOPEZ-MARTIN,KATYNA,,25.74939,-80.31801,P,H,NO,YES,N,Middle School,C,,49,50,,N,,,Y,N,672,34,89.4,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7049,WESTLAND HIALEAH SENIOR HIGH SCHOOL,WESTLAND HIALEAH SENIOR HIGH SCHOOL,,137049,(305)818-3000,4000 W 18TH AVE,HIALEAH,FL,33012-7086,BLANCO,GIOVANNA,M,25.85791,-80.31955,P,O,NO,YES,N,High School,B,,54,54,82.7,N,,,Y,N,1619,71,83.4,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5951,WHISPERING PINES ELEMENTARY SCHOOL,WHISPERING PINES ELEM. SCHOOL,,135951,(305)238-7382,18929 SW 89TH RD,MIAMI,FL,33157-7108,BROWN,TAMELA,L,25.59118,-80.33400,Z,Z,NO,NO,N,Elementary School,B,,57,62,,N,,,Y,N,541,36,66.4,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,2891,WILLIAM H. LEHMAN ELEMENTARY SCHOOL,WILLIAM H. LEHMAN ELEMENTARY SCHOOL,,132891,(305)273-2140,10990 SW 113TH PL,MIAMI,FL,33176-3167,MONTERO,ADA,,25.66749,-80.38027,Z,Z,NO,NO,N,Elementary School,A,,79,79,,N,,,N,N,637,42,58.2,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7601,WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL,WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL,,137601,(305)691-8324,10151 NW 19TH AVE,MIAMI,FL,33147-1315,FRAZER,UWEZO,B,25.86709,-80.23018,S,O,NO,YES,N,High School,B,,61,61,98.2,N,,,N,N,1374,64,80.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,5961,WINSTON PARK K-8 CENTER,WINSTON PARK K-8 CENTER,,135961,(305)386-7622,13200 SW 79TH ST,MIAMI,FL,33183-4100,PELLETIER,RAQUEL,,25.69513,-80.40668,Z,Z,NO,YES,N,Combination School,A,,69,69,,N,,,N,N,1433,84,67.6,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7056,YOUNG MEN'S PREPARATORY ACADEMY,YOUNG MEN'S PREPARATORY ACADEMY,,137056,(305)571-1111,3001 NW 2ND AVE,MIAMI,FL,33127-3719,EDOUARD,PIERRE,,25.80528,-80.19875,S,O,NO,YES,N,Combination School,C,,53,52,100.0,N,,,N,N,216,15,86.1,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7055,YOUNG WOMENS PREPARATORY ACADEMY,YOUNG WOMENS PREPARATORY ACADEMY,,137055,(305)575-1200,1150 SW 1ST ST,MIAMI,FL,33130-1011,MARTINEZ,CONCEPCION,I,25.77234,-80.21384,S,O,NO,NO,N,Combination School,A,,79,79,100.0,N,,,N,N,399,24,60.7,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,1020,YOUTH CO-OP CHARTER SCHOOL,YOUTH CO-OP CHARTER SCHOOL,,131020,(305)819-8855,7700 W 20TH AVE,HIALEAH,FL,33016-1859,ARAGON,MARITZA,,25.89336,-80.32551,Z,Z,YES,YES,N,Combination School,A,,63,64,,N,,,Y,N,953,54,81.0,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,7070,YOUTH CO-OP PREPARATORY HIGH SCHOOL,YOUTH CO-OP PREPARATORY HIGH SCHOOL,,137070,(305)819-8855,7700 W 20TH AVE,HIALEAH,FL,33016-1859,ARAGON,MARITZA,,25.89336,-80.32551,Z,Z,YES,YES,N,High School,A,,63,63,87.5,N,,,Y,N,224,17,76.8,,,,,
1819,13,13,MIAMI-DADE,MIAMI-DADE,2511,ZORA NEALE HURSTON ELEMENTARY SCHOOL,ZORA NEALE HURSTON ELEMENTARY SCHOOL,,132511,(305)222-8152,13137 SW 26TH ST,MIAMI,FL,33175-1817,VALENZANO,ISABEL,G,25.74384,-80.40844,Z,Z,NO,YES,N,Elementary School,A,,63,63,,N,,,N,N,560,38,77.9,,,,,
1819,14,14,DESOTO,DESOTO,0031,DESOTO COUNTY HIGH SCHOOL,DESOTO COUNTY HIGH SCHOOL,,140031,(863)494-3434,1710 E GIBSON ST,ARCADIA,FL,34266-8753,BREMER,DAVID,,27.22266,-81.83900,Z,Z,NO,YES,N,High School,C,,46,46,77.1,N,,,Y,N,1292,66,88.8,,,,,
1819,14,14,DESOTO,DESOTO,0161,DESOTO MIDDLE SCHOOL,DESOTO MIDDLE SCHOOL,,140161,(863)494-4133,420 E GIBSON ST,ARCADIA,FL,34266-4945,DERPICH,MICHELLE,,27.22324,-81.85057,Z,Z,NO,YES,N,Middle School,C,,43,40,,N,,,Y,Y,1031,51,99.6,,,,,
1819,14,14,DESOTO,DESOTO,0000,DESOTO SCHOOL DISTRICT,,,,,530 LASOLONA AVE,ARCADIA,FL,34266-4911,Cline,Adrian,,27.22122,-81.84895,,,,,,,C,,49,49,71.3,,,,,,4926,258,96.5,,,,,
1819,14,14,DESOTO,DESOTO,0291,DESOTO SECONDARY SCHOOL,DESOTO SECONDARY SCHOOL,,140291,(863)494-9303,318 N WILSON AVE,ARCADIA,FL,34266-3336,FULLER,CARRIE,,27.22562,-81.86822,Z,Z,NO,YES,A,Combination School,,U,24,6,26.9,N,,,Y,Y,56,2,100.0,,,,,
1819,14,14,DESOTO,DESOTO,0081,MEMORIAL ELEMENTARY SCHOOL,MEMORIAL ELEMENTARY SCHOOL,,140081,(863)494-0755,851 E HICKORY ST,ARCADIA,FL,34266-4831,IRBY,AMANDA,,27.21471,-81.85096,Z,Z,NO,YES,N,Elementary School,C,,50,50,,N,,,Y,N,989,47,100.0,,,,,
1819,14,14,DESOTO,DESOTO,0181,NOCATEE ELEMENTARY SCHOOL,NOCATEE ELEMENTARY SCHOOL,,140181,(863)494-4511,4846 SW SHORES AVE,NOCATEE,FL,34268-0188,ANDREWS,JERMAINE,,27.15337,-81.88316,Z,Z,NO,YES,N,Elementary School,C,,46,47,,N,,,Y,N,641,35,100.0,,,,,
1819,14,14,DESOTO,DESOTO,0061,WEST ELEMENTARY SCHOOL,WEST ELEMENTARY SCHOOL,,140061,(863)494-3155,304 W IMOGENE ST,ARCADIA,FL,34266-4160,BRUCK,RYAN,,27.22220,-81.86265,Z,Z,NO,YES,N,Elementary School,C,,47,47,,N,,,Y,N,854,45,99.6,,,,,
1819,15,15,DIXIE,DIXIE,0021,DIXIE COUNTY HIGH SCHOOL,DIXIE COUNTY HIGH SCHOOL,,150021,(352)541-6252,17924 SE HWY 19,CROSS CITY,FL,32628-5892,BENNETT,PAUL,,29.62349,-83.10674,Z,Z,NO,NO,N,High School,B,,57,57,90.6,N,,,Y,N,531,31,92.7,,,,,
1819,15,15,DIXIE,DIXIE,0000,DIXIE SCHOOL DISTRICT,,,,,16077 SE HWY 19 BLDG 2,CROSS CITY,FL,32628-3557,Thomas,Mike,,29.63837,-83.13339,,,,,,,A,,62,62,90.6,,,,,,2228,122,98.2,,,,,
1819,15,15,DIXIE,DIXIE,0101,JAMES M. ANDERSON ELEMENTARY SCHOOL,JAMES M. ANDERSON ELEMENTARY SCHOOL,,150101,(352)541-6251,815 SE 351 HWY,CROSS CITY,FL,32628-3114,MCCASKILL,KRISTEN,,29.62420,-83.13030,Z,Z,NO,YES,N,Elementary School,B,,56,56,,N,,,N,N,542,28,100.0,,,,,
1819,15,15,DIXIE,DIXIE,0041,OLD TOWN ELEMENTARY SCHOOL,OLD TOWN ELEMENTARY SCHOOL,,150041,(352)541-6253,221 SE 136TH AVE,OLD TOWN,FL,32680-4840,TILLIS,KAREN,,29.59258,-82.97816,Z,Z,NO,YES,N,Elementary School,A,,68,68,,N,,,N,N,596,33,100.0,,,,,
1819,15,15,DIXIE,DIXIE,0111,RUTH RAINS MIDDLE SCHOOL,RUTH RAINS MIDDLE SCHOOL,,150111,(352)541-6254,981 SE 351 HWY,CROSS CITY,FL,32628-3354,MCELROY,CHRISTIE,,29.62155,-83.13032,Z,Z,NO,YES,N,Middle School,C,,52,52,,N,,,Y,N,465,24,100.0,,,,,
1819,16,16,DUVAL,DUVAL,2851,A. PHILIP RANDOLPH ACADEMIES,A. PHILIP RANDOLPH ACADEMIES,,162851,(904)924-3011,1157 GOLFAIR BLVD,JACKSONVILLE,FL,32209-4037,BARNES,CATHY,,30.36759,-81.67690,S,J,NO,YES,N,High School,C,,44,44,89.7,N,,,Y,N,503,29,100.0,,,,,
1819,16,16,DUVAL,DUVAL,2631,ABESS PARK ELEMENTARY SCHOOL,ABESS PARK ELEMENTARY SCHOOL,,162631,(904)220-1260,12731 ABESS BLVD,JACKSONVILLE,FL,32225-5942,SHORE,KRISTIN,M,30.32326,-81.47761,Z,Z,NO,YES,N,Elementary School,A,,64,62,,N,,,N,N,650,49,68.2,,,,,
1819,16,16,DUVAL,DUVAL,2521,ALDEN ROAD EXCEP. STUDENT CENTER,ALDEN ROAD EXCEP. STUDENT CENTER,,162521,(904)565-2722,11780 ALDEN RD,JACKSONVILLE,FL,32246-2402,BLITCH,JOSEPH,G,30.30055,-81.51287,Z,Z,NO,YES,E,Combination School,,U,22,22,100.0,N,,,Y,Y,186,29,49.5,,,,,
1819,16,16,DUVAL,DUVAL,0661,ALFRED I. DUPONT MIDDLE SCHOOL,ALFRED I. DUPONT MIDDLE SCHOOL,,160661,(904)739-5200,2710 DUPONT AVE,JACKSONVILLE,FL,32217-2635,BARNWELL,MARILYN,M,30.25056,-81.63196,P,O,NO,YES,N,Middle School,C,,45,45,,N,,,Y,N,880,47,100.0,,,,,
